total count,percent of total,activties count,percent of activities,tokens,n_gram
94,0.000206,92,0.001790,fica,1grams
94,0.000206,94,0.001829,@HDcanTsing,1grams
94,0.000206,93,0.001809,please,1grams
93,0.000204,90,0.001751,femme,1grams
93,0.000204,83,0.001615,take,1grams
93,0.000204,93,0.001809,comment,1grams
93,0.000204,90,0.001751,2015,1grams
93,0.000204,93,0.001809,even,1grams
92,0.000202,92,0.001790,droga,1grams
92,0.000202,92,0.001790,siempre,1grams
92,0.000202,92,0.001790,florale,1grams
92,0.000202,92,0.001790,@Dory,1grams
92,0.000202,92,0.001790,scroll_in,1grams
91,0.000199,91,0.001771,805人はさすがにグッと来るよね,1grams
91,0.000199,91,0.001771,@StyleFashionHub,1grams
91,0.000199,91,0.001771,#AgriNews,1grams
91,0.000199,74,0.001440,lopez,1grams
91,0.000199,91,0.001771,心斎橋のビッグキャットほぼ埋まるもん,1grams
91,0.000199,91,0.001771,y8q45xkscy,1grams
91,0.000199,91,0.001771,amnfii8ovm,1grams
90,0.000197,90,0.001751,よろしくお願いします,1grams
90,0.000197,90,0.001751,#BestFanArmy,1grams
90,0.000197,87,0.001693,marca,1grams
90,0.000197,89,0.001732,aftershave,1grams
90,0.000197,88,0.001712,novo,1grams
90,0.000197,90,0.001751,male,1grams
90,0.000197,90,0.001751,toda,1grams
89,0.000195,89,0.001732,#shopping,1grams
89,0.000195,89,0.001732,short,1grams
89,0.000195,84,0.001634,tava,1grams
89,0.000195,89,0.001732,#Health,1grams
89,0.000195,89,0.001732,@TheTumblrPosts,1grams
89,0.000195,89,0.001732,tenga,1grams
89,0.000195,85,0.001654,wings,1grams
89,0.000195,51,0.000992,simpson,1grams
89,0.000195,89,0.001732,elon,1grams
89,0.000195,89,0.001732,@OnlinePraVcs,1grams
89,0.000195,89,0.001732,للطلب,1grams
88,0.000193,85,0.001654,last,1grams
88,0.000193,85,0.001654,candle,1grams
88,0.000193,83,0.001615,gold,1grams
88,0.000193,84,0.001634,doce,1grams
88,0.000193,86,0.001673,care,1grams
88,0.000193,88,0.001712,fabulous,1grams
88,0.000193,88,0.001712,8gwxio1cil,1grams
88,0.000193,88,0.001712,whenever,1grams
88,0.000193,87,0.001693,saudades,1grams
87,0.000191,79,0.001537,music,1grams
87,0.000191,87,0.001693,@Pretty_Packages,1grams
87,0.000191,87,0.001693,cosmic_explorer,1grams
87,0.000191,87,0.001693,@donchan_Perfume,1grams
86,0.000188,86,0.001673,#RTした人全員フォローする,1grams
86,0.000188,84,0.001634,very,1grams
86,0.000188,81,0.001576,scented,1grams
86,0.000188,86,0.001673,impress,1grams
86,0.000188,86,0.001673,@nss0109,1grams
86,0.000188,86,0.001673,@50NerdsofGrey,1grams
85,0.000186,85,0.001654,tmhf8tvafa,1grams
85,0.000186,85,0.001654,همسة,1grams
85,0.000186,85,0.001654,cphke8gc18,1grams
85,0.000186,85,0.001654,#perfumes,1grams
85,0.000186,85,0.001654,@gringatears,1grams
85,0.000186,84,0.001634,place,1grams
85,0.000186,85,0.001654,#Buy,1grams
85,0.000186,45,0.000876,tommy,1grams
84,0.000184,83,0.001615,smelling,1grams
84,0.000184,84,0.001634,@asadowaisi,1grams
84,0.000184,79,0.001537,algo,1grams
84,0.000184,84,0.001634,quede,1grams
84,0.000184,81,0.001576,design,1grams
84,0.000184,84,0.001634,online,1grams
84,0.000184,84,0.001634,come,1grams
83,0.000182,81,0.001576,sealed,1grams
83,0.000182,83,0.001615,entered,1grams
83,0.000182,83,0.001615,#parfum,1grams
83,0.000182,83,0.001615,next,1grams
83,0.000182,83,0.001615,@rigang_ley,1grams
83,0.000182,81,0.001576,nunca,1grams
83,0.000182,81,0.001576,little,1grams
82,0.000180,79,0.001537,mucho,1grams
82,0.000180,82,0.001595,abraço,1grams
82,0.000180,81,0.001576,something,1grams
82,0.000180,82,0.001595,@perfume_nan,1grams
81,0.000177,81,0.001576,@haya1209,1grams
81,0.000177,79,0.001537,back,1grams
81,0.000177,77,0.001498,ralph,1grams
81,0.000177,81,0.001576,tipo,1grams
80,0.000175,80,0.001557,#متجر_همسة_عطر,1grams
80,0.000175,80,0.001557,flores,1grams
80,0.000175,79,0.001537,cara,1grams
80,0.000175,79,0.001537,dream,1grams
80,0.000175,80,0.001557,#makeup,1grams
80,0.000175,79,0.001537,everyday,1grams
80,0.000175,65,0.001265,agua,1grams
79,0.000173,58,0.001128,troque,1grams
79,0.000173,79,0.001537,store,1grams
79,0.000173,79,0.001537,#essentialoils,1grams
79,0.000173,79,0.001537,#fragrances,1grams
79,0.000173,78,0.001518,quero,1grams
79,0.000173,79,0.001537,desgraçar,1grams
79,0.000173,79,0.001537,siente,1grams
79,0.000173,77,0.001498,avon,1grams
79,0.000173,74,0.001440,lauren,1grams
79,0.000173,79,0.001537,0595520200,1grams
78,0.000171,77,0.001498,dormir,1grams
78,0.000171,77,0.001498,beli,1grams
78,0.000171,78,0.001518,another,1grams
78,0.000171,78,0.001518,blossom,1grams
78,0.000171,74,0.001440,silver,1grams
78,0.000171,78,0.001518,adorei,1grams
78,0.000171,77,0.001498,stop,1grams
78,0.000171,78,0.001518,@FemaleTexts,1grams
77,0.000169,77,0.001498,mundo,1grams
77,0.000169,49,0.000953,dolce,1grams
77,0.000169,74,0.001440,dijo,1grams
77,0.000169,76,0.001479,over,1grams
77,0.000169,76,0.001479,first,1grams
76,0.000166,76,0.001479,كافالي,1grams
76,0.000166,76,0.001479,odor,1grams
76,0.000166,76,0.001479,ends,1grams
76,0.000166,76,0.001479,rosa,1grams
76,0.000166,74,0.001440,ebay,1grams
76,0.000166,54,0.001051,giorgio,1grams
76,0.000166,76,0.001479,@PibesFiesteros_,1grams
75,0.000164,61,0.001187,hugo,1grams
75,0.000164,75,0.001459,#Perfume75144241,1grams
75,0.000164,71,0.001381,dior,1grams
75,0.000164,74,0.001440,lovely,1grams
75,0.000164,75,0.001459,spicy,1grams
75,0.000164,75,0.001459,منعش,1grams
75,0.000164,54,0.001051,soap,1grams
75,0.000164,75,0.001459,click,1grams
75,0.000164,74,0.001440,guys,1grams
75,0.000164,72,0.001401,skin,1grams
75,0.000164,41,0.000798,かしゆか,1grams
74,0.000162,74,0.001440,cream,1grams
74,0.000162,74,0.001440,range,1grams
74,0.000162,74,0.001440,cortado,1grams
74,0.000162,74,0.001440,right,1grams
74,0.000162,74,0.001440,recordar,1grams
74,0.000162,74,0.001440,passei,1grams
73,0.000160,71,0.001381,down,1grams
73,0.000160,70,0.001362,call,1grams
73,0.000160,73,0.001420,date,1grams
73,0.000160,69,0.001343,rodriguez,1grams
73,0.000160,70,0.001362,moment,1grams
73,0.000160,73,0.001420,soon,1grams
73,0.000160,73,0.001420,great,1grams
73,0.000160,73,0.001420,#ParisHilton,1grams
72,0.000158,54,0.001051,elizabeth,1grams
72,0.000158,72,0.001401,المسك,1grams
72,0.000158,72,0.001401,الأبيض,1grams
72,0.000158,72,0.001401,初回限定盤a,1grams
72,0.000158,68,0.001323,orange,1grams
72,0.000158,72,0.001401,僕はperfumeに入ります,1grams
72,0.000158,71,0.001381,feel,1grams
72,0.000158,72,0.001401,@ryosuke_irie,1grams
72,0.000158,71,0.001381,queria,1grams
72,0.000158,72,0.001401,@ghh_alves,1grams
71,0.000156,71,0.001381,travel,1grams
71,0.000156,70,0.001362,happy,1grams
71,0.000156,71,0.001381,post,1grams
71,0.000156,47,0.000914,churchill,1grams
71,0.000156,69,0.001343,crystal,1grams
71,0.000156,71,0.001381,youtube,1grams
71,0.000156,71,0.001381,wood,1grams
70,0.000153,70,0.001362,@neymarjr,1grams
70,0.000153,69,0.001343,thanks,1grams
70,0.000153,70,0.001362,etsy,1grams
70,0.000153,70,0.001362,scents,1grams
70,0.000153,68,0.001323,candy,1grams
70,0.000153,44,0.000856,gabbana,1grams
70,0.000153,70,0.001362,يحوي,1grams
70,0.000153,67,0.001304,gaga,1grams
70,0.000153,62,0.001206,white,1grams
69,0.000151,57,0.001109,perry,1grams
69,0.000151,69,0.001343,فرزاتشي,1grams
69,0.000151,69,0.001343,@TheSexology,1grams
69,0.000151,69,0.001343,aromatherapy,1grams
69,0.000151,69,0.001343,signed,1grams
69,0.000151,69,0.001343,@DulceMaria,1grams
68,0.000149,63,0.001226,tudo,1grams
68,0.000149,67,0.001304,direction,1grams
68,0.000149,68,0.001323,#bbloggers,1grams
68,0.000149,68,0.001323,hasta,1grams
68,0.000149,68,0.001323,fans,1grams
68,0.000149,68,0.001323,sair,1grams
68,0.000149,68,0.001323,المرغوبة,1grams
67,0.000147,65,0.001265,amazing,1grams
67,0.000147,67,0.001304,@TOWER_Kobe,1grams
67,0.000147,67,0.001304,fragancias,1grams
67,0.000147,67,0.001304,line,1grams
67,0.000147,67,0.001304,のっちの性格や趣味が不動産マニアの噂は,1grams
67,0.000147,67,0.001304,والماندرين,1grams
67,0.000147,67,0.001304,everywhere,1grams
67,0.000147,67,0.001304,person,1grams
67,0.000147,67,0.001304,والمارشميللو,1grams
67,0.000147,67,0.001304,الذهبي,1grams
67,0.000147,67,0.001304,acho,1grams
67,0.000147,67,0.001304,البندق,1grams
66,0.000145,49,0.000953,juicy,1grams
66,0.000145,66,0.001284,#eBay,1grams
66,0.000145,66,0.001284,الزعفران,1grams
66,0.000145,66,0.001284,ساحره,1grams
66,0.000145,66,0.001284,نيويورك,1grams
66,0.000145,66,0.001284,العسل,1grams
66,0.000145,66,0.001284,liked,1grams
66,0.000145,63,0.001226,same,1grams
66,0.000145,66,0.001284,ممزوج,1grams
66,0.000145,66,0.001284,راقي,1grams
66,0.000145,66,0.001284,pode,1grams
66,0.000145,66,0.001284,خلطة,1grams
66,0.000145,66,0.001284,والباتشولي,1grams
66,0.000145,65,0.001265,sample,1grams
66,0.000145,66,0.001284,الروز,1grams
65,0.000142,65,0.001265,strong,1grams
65,0.000142,65,0.001265,blood,1grams
65,0.000142,65,0.001265,أنيقة,1grams
65,0.000142,61,0.001187,someone,1grams
65,0.000142,65,0.001265,西脇彩華,1grams
65,0.000142,65,0.001265,move,1grams
65,0.000142,65,0.001265,@Arma3official,1grams
65,0.000142,64,0.001245,ディスコ,1grams
65,0.000142,64,0.001245,loved,1grams
64,0.000140,64,0.001245,@dreamworld2222,1grams
64,0.000140,64,0.001245,عطورات,1grams
64,0.000140,64,0.001245,واكثرها,1grams
64,0.000140,63,0.001226,perfume表紙巻頭特集,1grams
64,0.000140,63,0.001226,commercials,1grams
64,0.000140,64,0.001245,معلومة,1grams
64,0.000140,63,0.001226,mano,1grams
64,0.000140,64,0.001245,للمناسبات,1grams
64,0.000140,63,0.001226,look,1grams
64,0.000140,64,0.001245,freedom,1grams
64,0.000140,64,0.001245,savour,1grams
64,0.000140,64,0.001245,ومميز,1grams
64,0.000140,62,0.001206,light,1grams
64,0.000140,64,0.001245,احدث,1grams
64,0.000140,62,0.001206,eros,1grams
64,0.000140,60,0.001167,sikit,1grams
64,0.000140,64,0.001245,itself,1grams
64,0.000140,64,0.001245,expands,1grams
63,0.000138,60,0.001167,cheiroso,1grams
63,0.000138,63,0.001226,xdflcfgals,1grams
63,0.000138,63,0.001226,نصيحة,1grams
63,0.000138,63,0.001226,#Perfume好きな人RT,1grams
63,0.000138,63,0.001226,دافئة,1grams
63,0.000138,63,0.001226,putting,1grams
63,0.000138,63,0.001226,المجموعة,1grams
63,0.000138,63,0.001226,around,1grams
63,0.000138,56,0.001090,noir,1grams
63,0.000138,62,0.001206,mismo,1grams
63,0.000138,62,0.001206,fico,1grams
63,0.000138,63,0.001226,lugar,1grams
63,0.000138,57,0.001109,omnia,1grams
63,0.000138,63,0.001226,remind,1grams
62,0.000136,62,0.001206,كلاسيكي,1grams
62,0.000136,62,0.001206,stillness,1grams
62,0.000136,62,0.001206,agora,1grams
62,0.000136,62,0.001206,posta,1grams
62,0.000136,31,0.000603,narciso,1grams
62,0.000136,62,0.001206,chaos,1grams
62,0.000136,62,0.001206,@perfume_723,1grams
62,0.000136,62,0.001206,luck,1grams
62,0.000136,62,0.001206,#wine,1grams
62,0.000136,62,0.001206,@prfmjpnmao,1grams
62,0.000136,62,0.001206,added,1grams
62,0.000136,22,0.000428,crees,1grams
62,0.000136,62,0.001206,created,1grams
62,0.000136,55,0.001070,forever,1grams
62,0.000136,62,0.001206,digan,1grams
62,0.000136,62,0.001206,grande,1grams
62,0.000136,61,0.001187,#HalleBerry,1grams
62,0.000136,62,0.001206,amidst,1grams
62,0.000136,62,0.001206,#designer,1grams
61,0.000134,61,0.001187,#viaja,1grams
61,0.000134,61,0.001187,سوفاج,1grams
61,0.000134,61,0.001187,#arquitetura,1grams
61,0.000134,61,0.001187,#modafeminina…,1grams
61,0.000134,61,0.001187,purse,1grams
61,0.000134,61,0.001187,#pfrm,1grams
61,0.000134,61,0.001187,qual,1grams
61,0.000134,61,0.001187,reason,1grams
61,0.000134,61,0.001187,للرجال,1grams
61,0.000134,61,0.001187,sugar,1grams
61,0.000134,61,0.001187,@shiki_fragrance,1grams
61,0.000134,61,0.001187,جذابية,1grams
61,0.000134,61,0.001187,#promoção,1grams
61,0.000134,61,0.001187,recuerdos,1grams
61,0.000134,61,0.001187,treat,1grams
61,0.000134,61,0.001187,عطرة,1grams
61,0.000134,61,0.001187,#organização,1grams
61,0.000134,61,0.001187,حمضي,1grams
61,0.000134,61,0.001187,peppered,1grams
61,0.000134,60,0.001167,ひまわり,1grams
61,0.000134,61,0.001187,ناعمة,1grams
60,0.000131,60,0.001167,فورد,1grams
60,0.000131,60,0.001167,#Parfum,1grams
60,0.000131,58,0.001128,prada,1grams
60,0.000131,60,0.001167,loveに末次由紀,1grams
60,0.000131,60,0.001167,4年の連載に幕,1grams
60,0.000131,60,0.001167,اليوم,1grams
60,0.000131,60,0.001167,star,1grams
60,0.000131,55,0.001070,hueles,1grams
60,0.000131,60,0.001167,certain,1grams
60,0.000131,60,0.001167,roses,1grams
60,0.000131,60,0.001167,perfume座談会も,1grams
59,0.000129,59,0.001148,quem,1grams
59,0.000129,59,0.001148,#Directioners,1grams
59,0.000129,57,0.001109,cherry,1grams
59,0.000129,58,0.001128,occitane,1grams
59,0.000129,58,0.001128,makeup,1grams
59,0.000129,58,0.001128,cosmetics,1grams
59,0.000129,59,0.001148,#eiga,1grams
59,0.000129,59,0.001148,الزهور,1grams
59,0.000129,59,0.001148,yourself,1grams
59,0.000129,53,0.001031,heaven,1grams
59,0.000129,59,0.001148,fragrances,1grams
59,0.000129,58,0.001128,ones,1grams
58,0.000127,58,0.001128,years,1grams
58,0.000127,58,0.001128,@ro69_jp,1grams
58,0.000127,57,0.001109,perfect,1grams
58,0.000127,58,0.001128,وشفاءلكل,1grams
58,0.000127,58,0.001128,مذنب,1grams
58,0.000127,58,0.001128,@AguusGiova,1grams
58,0.000127,58,0.001128,مغفره,1grams
58,0.000127,58,0.001128,rdxodmj3bf,1grams
58,0.000127,54,0.001051,touch,1grams
58,0.000127,54,0.001051,tell,1grams
58,0.000127,58,0.001128,عاصي,1grams
58,0.000127,58,0.001128,cama,1grams
58,0.000127,58,0.001128,pheromones,1grams
58,0.000127,42,0.000817,quedó,1grams
58,0.000127,58,0.001128,جمعتكم,1grams
58,0.000127,57,0.001109,lsg16,1grams
58,0.000127,58,0.001128,gianni,1grams
58,0.000127,58,0.001128,اكتب,1grams
58,0.000127,58,0.001128,وهدايه,1grams
58,0.000127,57,0.001109,coisa,1grams
58,0.000127,58,0.001128,طابت,1grams
58,0.000127,58,0.001128,مريض,1grams
58,0.000127,58,0.001128,#LeauCupidon,1grams
57,0.000125,57,0.001109,تستحق,1grams
57,0.000125,57,0.001109,gshmxnb1wm,1grams
57,0.000125,57,0.001109,جوهرة,1grams
57,0.000125,57,0.001109,ثمينة,1grams
57,0.000125,57,0.001109,@_jack_miller_,1grams
57,0.000125,57,0.001109,مخملي,1grams
57,0.000125,57,0.001109,كرستال,1grams
57,0.000125,56,0.001090,used,1grams
57,0.000125,57,0.001109,latest,1grams
57,0.000125,57,0.001109,映画ニュース,1grams
57,0.000125,57,0.001109,desodorante,1grams
57,0.000125,57,0.001109,nossa,1grams
57,0.000125,55,0.001070,escada,1grams
57,0.000125,57,0.001109,الاقتناء,1grams
57,0.000125,48,0.000934,hills,1grams
57,0.000125,56,0.001090,called,1grams
57,0.000125,57,0.001109,perfume垢作りました,1grams
57,0.000125,57,0.001109,inqqnftmpz,1grams
57,0.000125,57,0.001109,shipping,1grams
56,0.000123,56,0.001090,haika,1grams
56,0.000123,56,0.001090,@FirstDates,1grams
56,0.000123,56,0.001090,النسائية,1grams
56,0.000123,47,0.000914,beverly,1grams
56,0.000123,55,0.001070,friend,1grams
56,0.000123,55,0.001070,fleurs,1grams
56,0.000123,56,0.001090,importado,1grams
56,0.000123,56,0.001090,#RTしたパフュクラさん全員フォローする,1grams
56,0.000123,56,0.001090,@LeandrooASiilva,1grams
56,0.000123,56,0.001090,#Buzz,1grams
56,0.000123,56,0.001090,comprei,1grams
56,0.000123,56,0.001090,#Perfume大好きな人RT,1grams
56,0.000123,55,0.001070,velvet,1grams
56,0.000123,55,0.001070,cigarro,1grams
56,0.000123,56,0.001090,拡散希望,1grams
56,0.000123,56,0.001090,japanese,1grams
56,0.000123,56,0.001090,campaign,1grams
56,0.000123,56,0.001090,@eigacom,1grams
56,0.000123,56,0.001090,#Style,1grams
56,0.000123,56,0.001090,fred,1grams
55,0.000120,55,0.001070,year,1grams
55,0.000120,55,0.001070,station,1grams
55,0.000120,55,0.001070,@Girly_Pictures,1grams
55,0.000120,55,0.001070,#Shopping,1grams
55,0.000120,54,0.001051,todas,1grams
55,0.000120,53,0.001031,lavender,1grams
55,0.000120,55,0.001070,romance,1grams
55,0.000120,55,0.001070,xjbjrhzenj,1grams
55,0.000120,55,0.001070,لانكوم,1grams
55,0.000120,55,0.001070,daquele,1grams
55,0.000120,55,0.001070,resist,1grams
55,0.000120,55,0.001070,أرماني,1grams
55,0.000120,41,0.000798,insurance,1grams
55,0.000120,55,0.001070,リリース記念スペシャル抽選会実施,1grams
55,0.000120,55,0.001070,لافي,1grams
55,0.000120,55,0.001070,مليون,1grams
55,0.000120,55,0.001070,6曲目perfume,1grams
55,0.000120,50,0.000973,game,1grams
55,0.000120,55,0.001070,@dreamfes_ts,1grams
55,0.000120,50,0.000973,london,1grams
55,0.000120,55,0.001070,prescription,1grams
55,0.000120,55,0.001070,#FirstDates,1grams
55,0.000120,55,0.001070,s8p4gacrsv,1grams
55,0.000120,55,0.001070,جورج,1grams
55,0.000120,55,0.001070,#scent,1grams
55,0.000120,55,0.001070,ليدي,1grams
55,0.000120,55,0.001070,جادور,1grams
55,0.000120,54,0.001051,fancy,1grams
54,0.000118,53,0.001031,igual,1grams
54,0.000118,54,0.001051,#skincare,1grams
54,0.000118,49,0.000953,sarah,1grams
54,0.000118,54,0.001051,2ec9xfrww4,1grams
54,0.000118,54,0.001051,bought,1grams
54,0.000118,51,0.000992,shit,1grams
54,0.000118,54,0.001051,fake,1grams
54,0.000118,54,0.001051,guess,1grams
54,0.000118,53,0.001031,walk,1grams
54,0.000118,52,0.001012,going,1grams
54,0.000118,54,0.001051,9nine,1grams
54,0.000118,54,0.001051,queen,1grams
54,0.000118,54,0.001051,advertise,1grams
54,0.000118,52,0.001012,tenho,1grams
53,0.000116,53,0.001031,أوركيد,1grams
53,0.000116,51,0.000992,couture,1grams
53,0.000116,53,0.001031,quieres,1grams
53,0.000116,53,0.001031,@lowkeypoetic,1grams
53,0.000116,53,0.001031,شرقي,1grams
53,0.000116,53,0.001031,sunset,1grams
53,0.000116,50,0.000973,#Beyonce,1grams
53,0.000116,48,0.000934,parker,1grams
53,0.000116,53,0.001031,الأكثر,1grams
53,0.000116,53,0.001031,#taytoscent,1grams
53,0.000116,53,0.001031,عصري,1grams
53,0.000116,53,0.001031,vbtrkmzc2o,1grams
53,0.000116,52,0.001012,modern,1grams
53,0.000116,53,0.001031,発想が神,1grams
53,0.000116,53,0.001031,الازهارالشرقية,1grams
53,0.000116,53,0.001031,dias,1grams
53,0.000116,52,0.001012,supreme,1grams
52,0.000114,52,0.001012,おそ松さん,1grams
52,0.000114,52,0.001012,cerisier,1grams
52,0.000114,50,0.000973,lain,1grams
52,0.000114,51,0.000992,remember,1grams
52,0.000114,52,0.001012,folie,1grams
52,0.000114,52,0.001012,aromas,1grams
52,0.000114,49,0.000953,diamond,1grams
52,0.000114,52,0.001012,xzwgeueenj,1grams
52,0.000114,52,0.001012,buen,1grams
52,0.000114,52,0.001012,mind,1grams
52,0.000114,52,0.001012,fazer,1grams
52,0.000114,52,0.001012,easy,1grams
52,0.000114,52,0.001012,atomizer,1grams
52,0.000114,50,0.000973,sentindo,1grams
51,0.000112,51,0.000992,دولتشي,1grams
51,0.000112,51,0.000992,フレグランス全6種,1grams
51,0.000112,37,0.000720,quer,1grams
51,0.000112,51,0.000992,6つ子それぞれをイメージした,1grams
51,0.000112,51,0.000992,詳しくはhttps,1grams
51,0.000112,51,0.000992,@purplebperfumes,1grams
51,0.000112,51,0.000992,justin,1grams
51,0.000112,51,0.000992,#BritneySpears,1grams
51,0.000112,51,0.000992,@primaniacs_PR,1grams
51,0.000112,49,0.000953,cheap,1grams
51,0.000112,51,0.000992,7月上旬の一般発売に先駆け,1grams
51,0.000112,50,0.000973,kiss,1grams
51,0.000112,51,0.000992,crisp,1grams
51,0.000112,51,0.000992,والمسك,1grams
51,0.000112,51,0.000992,告知ポスター届きました,1grams
51,0.000112,51,0.000992,bohemian,1grams
51,0.000112,51,0.000992,9aallzgauj,1grams
51,0.000112,51,0.000992,huelen,1grams
